id;archive_code;reference_code;document_type;document_creation_year;document_expiration_year;snapshot_date;ine_code;ranking;municipality;handwritten;position;deputy_mayor;electoral_third;name_original;name_standardized;birth_date;age_original;appointment_date;assumption_date;cessation_date;occupation;original_notes;cleaning_notes
22198;ES.17079.AD;ADG_JPCE_285;Certificado_JPCE;1972;;;17022;4;Bisbal d'Empordà, La;No;Concejal;0;;Joaquin Trayter Cristofol;Joaquin Trayter Cristofol;17/11/1923;;;05/02/1967;;;;
22199;ES.17079.AD;ADG_JPCE_285;Certificado_JPCE;1972;;;17022;5;Bisbal d'Empordà, La;No;Concejal;0;;Ernesto Plaja Colomé;Ernesto Plaja Colome;02/02/1925;;;07/02/1971;;;;
22200;ES.17079.AD;ADG_JPCE_285;Certificado_JPCE;1972;;;17022;6;Bisbal d'Empordà, La;No;Concejal;0;;Leandro Casamajor Lloberas;Leandro Casamajor Lloberas;21/01/1938;;;05/02/1967;;;;
22201;ES.17079.AD;ADG_JPCE_285;Certificado_JPCE;1972;;;17022;7;Bisbal d'Empordà, La;No;Concejal;0;;Joaquin Rodá Sirvent;Joaquin Roda Sirvent;05/02/1919;;;05/02/1967;;;;
22202;ES.17079.AD;ADG_JPCE_285;Certificado_JPCE;1972;;;17022;8;Bisbal d'Empordà, La;No;Concejal;0;;Francisco Pérez Pérez;Francisco Perez Perez;28/01/1932;;;07/02/1971;;;;
22203;ES.17079.AD;ADG_JPCE_285;Certificado_JPCE;1972;;;17022;9;Bisbal d'Empordà, La;No;Concejal;0;;Jorge Casabó Casagrán;Jorge Casabo Casagran;05/11/1921;;;05/02/1967;;;;
22204;ES.17079.AD;ADG_JPCE_285;Certificado_JPCE;1972;;;17022;10;Bisbal d'Empordà, La;No;Concejal;0;;Ramón Cortadellas Giralt;Ramon Cortadellas Giralt;15/11/1930;;;07/02/1971;;;;
22209;ES.17079.AD;ADG_JPCE_285;Certificado_JPCE;1972;;;17234;1;Biure;No;Alcalde;0;;Martin Sans Oliveras;Martin Sans Oliveras;23/07/1917;;;;;;;
22210;ES.17079.AD;ADG_JPCE_285;Certificado_JPCE;1972;;;17234;2;Biure;Sí;Concejal;1;;Juan Roig Tubert;Juan Roig Tubert;20/02/1919;;;05/02/1967;;;;
22211;ES.17079.AD;ADG_JPCE_285;Certificado_JPCE;1972;;;17234;3;Biure;Sí;Concejal;0;;Moisés Costa Vila;Moises Costa Vila;21/02/1926;;;05/02/1967;;;;
22212;ES.17079.AD;ADG_JPCE_285;Certificado_JPCE;1972;;;17234;4;Biure;Sí;Concejal;0;;Vicente Sufer Camps;Vicente Sufer Camps;31/01/1922;;;07/02/1971;;;;
22218;ES.17079.AD;ADG_JPCE_285;Certificado_JPCE;1972;;;17023;1;Blanes;No;Alcalde;0;;Domingo Valls Coll;Domingo Valls Coll;15/08/1923;;;08/03/1963;;;;
22219;ES.17079.AD;ADG_JPCE_285;Certificado_JPCE;1972;;;17023;2;Blanes;Sí;Concejal;1;;José Rocafort Cabruja;Jose Rocafort Cabruja;27/07/1931;;;05/02/1967;;;;
22220;ES.17079.AD;ADG_JPCE_285;Certificado_JPCE;1972;;;17023;3;Blanes;Sí;Concejal;2;;José Pruna Cortacans;Jose Pruna Cortacans;06/04/1924;;;05/02/1967;;;;
22221;ES.17079.AD;ADG_JPCE_285;Certificado_JPCE;1972;;;17023;4;Blanes;No;Concejal;3;;Jesús Crous Collell;Jesus Crous Collell;28/05/1928;;;07/02/1971;;;;
22222;ES.17079.AD;ADG_JPCE_285;Certificado_JPCE;1972;;;17023;5;Blanes;No;Concejal;4;;Juan Horta Puig;Juan Horta Puig;03/04/1921;;;07/02/1971;;;;
22223;ES.17079.AD;ADG_JPCE_285;Certificado_JPCE;1972;;;17023;6;Blanes;Sí;Concejal;0;;Luis Tremoleda Bos;Luis Tremoleda Bos;26/09/1926;;;05/02/1967;;;;
22224;ES.17079.AD;ADG_JPCE_285;Certificado_JPCE;1972;;;17023;7;Blanes;Sí;Concejal;0;;Jorge Bacardit Puig;Jorge Bacardit Puig;12/11/1932;;;05/02/1967;;;;
22225;ES.17079.AD;ADG_JPCE_285;Certificado_JPCE;1972;;;17023;8;Blanes;Sí;Concejal;0;;José Gual Matas;Jose Gual Matas;29/11/1912;;;05/02/1967;;;;
22226;ES.17079.AD;ADG_JPCE_285;Certificado_JPCE;1972;;;17023;9;Blanes;Sí;Concejal;0;;Javier Oms Bassols;Javier Oms Bassols;23/04/1938;;;05/02/1967;;;;
22227;ES.17079.AD;ADG_JPCE_285;Certificado_JPCE;1972;;;17023;10;Blanes;No;Concejal;0;;Rafael Doménech Jelmá;Rafael Domenech Jelma;04/11/1942;;;07/02/1971;;;;
22230;ES.17079.AD;ADG_JPCE_285;Certificado_JPCE;1972;;;17029;1;Boadella i les Escaules;No;Alcalde;0;;Joaquin Cufi Soler;Joaquin Cufi Soler;16/08/1917;;;13/10/1966;;;;
22231;ES.17079.AD;ADG_JPCE_285;Certificado_JPCE;1972;;;17029;2;Boadella i les Escaules;No;Concejal;1;;José Giralt Picornell;Jose Giralt Picornell;12/04/1924;;;05/02/1967;;;;
22232;ES.17079.AD;ADG_JPCE_285;Certificado_JPCE;1972;;;17029;3;Boadella i les Escaules;No;Concejal;0;;José Buxeda Batlle;Jose Buxeda Batlle;26/09/1926;;;05/02/1967;;;;
22233;ES.17079.AD;ADG_JPCE_285;Certificado_JPCE;1972;;;17029;4;Boadella i les Escaules;No;Concejal;0;;Enrique Cortada Rauli;Enrique Cortada Rauli;31/10/1934;;;07/02/1971;;;;
22237;ES.17079.AD;ADG_JPCE_285;Certificado_JPCE;1972;;;17024;1;Bolvir;No;Alcalde;0;;Esteban CARRERA BRAGULAT;Esteban Carrera Bragulat;15/08/1937;;;03/05/1972;;;;
22238;ES.17079.AD;ADG_JPCE_285;Certificado_JPCE;1972;;;17024;2;Bolvir;No;Concejal;1;;Pedro MITJAVILA MATEU;Pedro Mitjavila Mateu;25/04/1920;;;05/02/1967;;;;
22239;ES.17079.AD;ADG_JPCE_285;Certificado_JPCE;1972;;;17024;3;Bolvir;No;Concejal;0;;Francisco CAMPENY CONDOMINAS;Francisco Campeny Condominas;23/01/1934;;;07/02/1971;;;;
22240;ES.17079.AD;ADG_JPCE_285;Certificado_JPCE;1972;;;17024;4;Bolvir;No;Concejal;0;;Juan LLOMBART POUS;Juan Llombart Pous;22/06/1928;;;05/02/1967;;;;
22244;ES.17079.AD;ADG_JPCE_285;Certificado_JPCE;1972;;;17026;1;Borrassà;No;Alcalde;0;;JUAN MAS CASTELLO;Juan Mas Castello;05/11/1917;;;19/09/1963;;;;
22245;ES.17079.AD;ADG_JPCE_285;Certificado_JPCE;1972;;;17026;2;Borrassà;No;Concejal;1;;JOSE María GRAU CASELLAS;Jose Maria Grau Casellas;05/07/1903;;;05/02/1967;;;;
22246;ES.17079.AD;ADG_JPCE_285;Certificado_JPCE;1972;;;17026;3;Borrassà;No;Concejal;0;;MARTIN HURTOS COSTA;Martin Hurtos Costa;26/07/1918;;;05/02/1967;;;;
22247;ES.17079.AD;ADG_JPCE_285;Certificado_JPCE;1972;;;17026;4;Borrassà;No;Concejal;0;;ANGEL GIRO DAUNIS;Angel Giro Daunis;20/06/1931;;;05/02/1967;;;;
22248;ES.17079.AD;ADG_JPCE_285;Certificado_JPCE;1972;;;17026;5;Borrassà;No;Concejal;0;;FRANCISCO CLOTAS CLOTAS;Francisco Clotas Clotas;04/01/1931;;;07/02/1971;;;;
22249;ES.17079.AD;ADG_JPCE_285;Certificado_JPCE;1972;;;17026;6;Borrassà;No;Concejal;0;;LUIS PLA FONT;Luis Pla Font;07/11/1925;;;07/02/1971;;;;
22250;ES.17079.AD;ADG_JPCE_285;Certificado_JPCE;1972;;;17026;7;Borrassà;No;Concejal;0;;MIGUEL HURTOS MITJA;Miguel Hurtos Mitja;31/10/1931;;;07/02/1971;;;;
22253;ES.17079.AD;ADG_JPCE_285;Certificado_JPCE;1972;;;17025;1;Bordils;No;Alcalde;0;;José María Pujol Guell;Jose Maria Pujol Guell;10/10/1924;;;26/10/1960;;;;
22254;ES.17079.AD;ADG_JPCE_285;Certificado_JPCE;1972;;;17025;2;Bordils;No;Concejal;1;;Narciso Combis Punti;Narciso Combis Punti;15/10/1931;;;05/02/1967;;;;
22255;ES.17079.AD;ADG_JPCE_285;Certificado_JPCE;1972;;;17025;3;Bordils;No;Concejal;0;;Alberto Marti Olive;Alberto Marti Olive;23/03/1940;;;05/02/1967;;;;
22256;ES.17079.AD;ADG_JPCE_285;Certificado_JPCE;1972;;;17025;4;Bordils;No;Concejal;0;;Alberto Oliver Madrenas;Alberto Oliver Madrenas;07/03/1919;;;05/02/1967;;;;
22257;ES.17079.AD;ADG_JPCE_285;Certificado_JPCE;1972;;;17025;5;Bordils;No;Concejal;0;;Juan Jauma Batlle;Juan Jauma Batlle;20/06/1931;;;07/02/1971;;;;
22258;ES.17079.AD;ADG_JPCE_285;Certificado_JPCE;1972;;;17025;6;Bordils;No;Concejal;0;;Jose Perich Combis;Jose Perich Combis;24/03/1939;;;07/02/1971;;;;
22259;ES.17079.AD;ADG_JPCE_285;Certificado_JPCE;1972;;;17025;7;Bordils;No;Concejal;0;;Jorge Marti Dalmau;Jorge Marti Dalmau;20/01/1935;;;07/02/1971;;;;
22261;ES.17079.AD;ADG_JPCE_285;Certificado_JPCE;1972;;;17027;1;Breda;No;Alcalde;0;;Alfonso Clavell Masaguer;Alfonso Clavell Masaguer;10/01/1932;;;18/03/1968;;;;
22262;ES.17079.AD;ADG_JPCE_285;Certificado_JPCE;1972;;;17027;2;Breda;No;Concejal;1;;Luis Majó Xifré;Luis Majo Xifre;01/07/1921;;;05/02/1967;;;;
22263;ES.17079.AD;ADG_JPCE_285;Certificado_JPCE;1972;;;17027;3;Breda;No;Concejal;0;;Luis Bonjoch Mascorda;Luis Bonjoch Mascorda;20/06/1924;;;07/02/1971;;;;
22264;ES.17079.AD;ADG_JPCE_285;Certificado_JPCE;1972;;;17027;4;Breda;No;Concejal;0;;José Garcia Montero;Jose Garcia Montero;29/09/1936;;;07/02/1971;;;;
22265;ES.17079.AD;ADG_JPCE_285;Certificado_JPCE;1972;;;17027;5;Breda;Sí;Concejal;0;;Huan Iglesias Gené;Huan Iglesias Gene;27/09/1937;;;05/02/1967;;;;
22266;ES.17079.AD;ADG_JPCE_285;Certificado_JPCE;1972;;;17027;6;Breda;Sí;Concejal;0;;Joaquin Andres Torrent;Joaquin Andres Torrent;10/02/1931;;;05/02/1967;;;;
22267;ES.17079.AD;ADG_JPCE_285;Certificado_JPCE;1972;;;17027;7;Breda;No;Concejal;0;;Salvador Gual Vives;Salvador Gual Vives;16/03/1938;;;07/02/1971;;;;
22269;ES.17079.AD;ADG_JPCE_285;Certificado_JPCE;1972;;;17028;1;Brunyola i Sant Martí Sapresa;No;Alcalde;0;;Pedro Johé Bes;Pedro Johe Bes;08/12/1919;;;16/10/1960;;;;
22270;ES.17079.AD;ADG_JPCE_285;Certificado_JPCE;1972;;;17028;2;Brunyola i Sant Martí Sapresa;No;Concejal;1;;Ramón Rieradevall Banús;Ramon Rieradevall Banus;13/01/1940;;;05/02/1967;;;;
22271;ES.17079.AD;ADG_JPCE_285;Certificado_JPCE;1972;;;17028;3;Brunyola i Sant Martí Sapresa;No;Concejal;0;;Sixto Tomás Vilella;Sixto Tomas Vilella;26/03/1916;;;05/02/1967;;;;
22272;ES.17079.AD;ADG_JPCE_285;Certificado_JPCE;1972;;;17028;4;Brunyola i Sant Martí Sapresa;No;Concejal;0;;Magin Masmiquel Albo;Magin Masmiquel Albo;13/03/1940;;;05/02/1967;;;;
22273;ES.17079.AD;ADG_JPCE_285;Certificado_JPCE;1972;;;17028;5;Brunyola i Sant Martí Sapresa;No;Concejal;0;;Fructuoso Cassa Subiranas;Fructuoso Cassa Subiranas;06/12/1922;;;07/02/1971;;;;
22274;ES.17079.AD;ADG_JPCE_285;Certificado_JPCE;1972;;;17028;6;Brunyola i Sant Martí Sapresa;No;Concejal;0;;José Subiranas Rafart;Jose Subiranas Rafart;03/08/1932;;;07/02/1971;;;;
22275;ES.17079.AD;ADG_JPCE_285;Certificado_JPCE;1972;;;17028;7;Brunyola i Sant Martí Sapresa;No;Concejal;0;;Luis Huix Ilistosella;Luis Huix Ilistosella;25/02/1932;;;07/02/1971;;;;
22278;ES.17079.AD;ADG_JPCE_285;Certificado_JPCE;1972;;;17031;1;Cabanelles;Sí;Alcalde;0;;Joaquin Gummá Maya;Joaquin Gumma Meya;10/02/1925;;;20/10/1957;;;;
22280;ES.17079.AD;ADG_JPCE_285;Certificado_JPCE;1972;;;17031;2;Cabanelles;Sí;Concejal;1;;Ramón Casals Pont;Ramon Casals Pont;07/07/1932;;;05/02/1967;;;;
22281;ES.17079.AD;ADG_JPCE_285;Certificado_JPCE;1972;;;17031;3;Cabanelles;Sí;Concejal;0;;Jesús Masías Gironés;Jesus Masias Girones;31/12/1925;;;05/02/1967;;;;
22282;ES.17079.AD;ADG_JPCE_285;Certificado_JPCE;1972;;;17031;4;Cabanelles;Sí;Concejal;0;;Carlos Burgas Teixidor;Carlos Burgas Teixidor;07/07/1922;;;05/02/1967;;;;
22283;ES.17079.AD;ADG_JPCE_285;Certificado_JPCE;1972;;;17031;5;Cabanelles;Sí;Concejal;0;;Pedro Vidal Bret;Pedro Vidal Bret;18/09/1924;;;07/02/1971;;;;
22284;ES.17079.AD;ADG_JPCE_285;Certificado_JPCE;1972;;;17031;6;Cabanelles;Sí;Concejal;0;;José Espigule AVats;Jose Espigule Avats;19/02/1933;;;07/02/1971;;;;
22285;ES.17079.AD;ADG_JPCE_285;Certificado_JPCE;1972;;;17031;7;Cabanelles;Sí;Concejal;0;;Jose Casadevall Coll;Jose Casadevall Coll;04/09/1946;;;07/02/1971;;;;
22288;ES.17079.AD;ADG_JPCE_285;Certificado_JPCE;1972;;;17030;1;Cabanes;Sí;Alcalde;0;;Juan Tuebo Is Hortal;Juan Tuebols Hortal;04/10/1909;;;02/02/1952;;;;
22289;ES.17079.AD;ADG_JPCE_285;Certificado_JPCE;1972;;;17030;2;Cabanes;Sí;Concejal;1;;Joaquin Olives Ros;Joaquin Olives Ros;31/08/1930;;;05/02/1967;;;;
22290;ES.17079.AD;ADG_JPCE_285;Certificado_JPCE;1972;;;17030;3;Cabanes;Sí;Concejal;0;;José Oliva Descamps;Jose Oliva Descamps;03/11/1907;;;05/02/1967;;;;
22291;ES.17079.AD;ADG_JPCE_285;Certificado_JPCE;1972;;;17030;4;Cabanes;Sí;Concejal;0;;Narciso Pey Olives;Narciso Pey Olives;16/07/1917;;;07/02/1971;;;;
22292;ES.17079.AD;ADG_JPCE_285;Certificado_JPCE;1972;;;17030;5;Cabanes;Sí;Concejal;0;;Jaime Puig Pages;Jaime Puig Pages;01/02/1925;;;05/02/1967;;;;
22293;ES.17079.AD;ADG_JPCE_285;Certificado_JPCE;1972;;;17030;6;Cabanes;Sí;Concejal;0;;Benjamin Marce Costa;Benjamin Marce Costa;02/09/1940;;;07/02/1971;;;;
22294;ES.17079.AD;ADG_JPCE_285;Certificado_JPCE;1972;;;17030;7;Cabanes;Sí;Concejal;0;;José Cullell Gratacos;Jose Cullell Gratacos;11/07/1941;;;07/02/1971;;;;
22298;ES.17079.AD;ADG_JPCE_285;Certificado_JPCE;1972;;;17032;1;Cadaqués;No;Alcalde;0;;Emilio PUIGNAU NOGUER;Emilio Puignau Noguer;27/09/1913;;;27/09/1963;;;;
22299;ES.17079.AD;ADG_JPCE_285;Certificado_JPCE;1972;;;17032;2;Cadaqués;Sí;Concejal;1;;Manuel JORDA POMES;Manuel Jorda Pomes;09/10/1928;;;05/02/1967;;;;
22300;ES.17079.AD;ADG_JPCE_285;Certificado_JPCE;1972;;;17032;3;Cadaqués;No;Concejal;0;;José ALONSO PUJOL;Jose Alonso Pujol;22/02/1931;;;05/02/1967;;;;
22301;ES.17079.AD;ADG_JPCE_285;Certificado_JPCE;1972;;;17032;4;Cadaqués;Sí;Concejal;0;;Honorato LLORENS FRANCESCH;Honorato Llorens Francesch;27/08/1931;;;05/02/1967;;;;
22302;ES.17079.AD;ADG_JPCE_285;Certificado_JPCE;1972;;;17032;5;Cadaqués;No;Concejal;0;;Ubaldo PELL PLANELLA;Ubaldo Pell Planella;08/12/1924;;;07/02/1971;;;;
22303;ES.17079.AD;ADG_JPCE_285;Certificado_JPCE;1972;;;17032;6;Cadaqués;No;Concejal;0;;Isidro ESCOFET MASET;Isidro Escofet Maset;22/05/1925;;;07/02/1971;;;;
22304;ES.17079.AD;ADG_JPCE_285;Certificado_JPCE;1972;;;17032;7;Cadaqués;No;Concejal;0;;Ismael DURAN VEHI;Ismael Duran Vehi;25/01/1929;;;07/02/1971;;;;
22307;ES.17079.AD;ADG_JPCE_285;Certificado_JPCE;1972;;;17033;1;Caldes de Malavella;No;Alcalde;0;;Francisco Javier Sabat Ballés;Francisco Javier Sabat Balles;15/02/1927;;;15/05/1966;;;;
22308;ES.17079.AD;ADG_JPCE_285;Certificado_JPCE;1972;;;17033;2;Caldes de Malavella;No;Concejal;1;;José María Fabrellas Serra;Jose Maria Fabrellas Serra;16/03/1926;;;05/02/1967;;;;
22309;ES.17079.AD;ADG_JPCE_285;Certificado_JPCE;1972;;;17033;3;Caldes de Malavella;No;Concejal;2;;Juan Guilay Campeny;Juan Guilay Campeny;03/12/1935;;;05/02/1967;;;;
22310;ES.17079.AD;ADG_JPCE_285;Certificado_JPCE;1972;;;17033;4;Caldes de Malavella;No;Concejal;0;;Angel Boadas Sarrá;Angel Boadas Sarra;31/10/1934;;;05/02/1967;;;;
22311;ES.17079.AD;ADG_JPCE_285;Certificado_JPCE;1972;;;17033;5;Caldes de Malavella;No;Concejal;0;;Jaime Turró Blanch;Jaime Turro Blanch;05/09/1919;;;05/02/1967;;;;
22312;ES.17079.AD;ADG_JPCE_285;Certificado_JPCE;1972;;;17033;6;Caldes de Malavella;No;Concejal;0;;Gaspar Vila Palomeras;Gaspar Vila Palomeras;11/06/1920;;;05/02/1967;;;;
22313;ES.17079.AD;ADG_JPCE_285;Certificado_JPCE;1972;;;17033;7;Caldes de Malavella;No;Concejal;0;;José Sitjá Aguyé;Jose Sitja Aguye;05/08/1937;;;05/02/1967;;;;
22314;ES.17079.AD;ADG_JPCE_285;Certificado_JPCE;1972;;;17033;8;Caldes de Malavella;No;Concejal;0;;José Balliu Garcia;Jose Balliu Garcia;09/12/1932;;;07/02/1971;;;;
22315;ES.17079.AD;ADG_JPCE_285;Certificado_JPCE;1972;;;17033;9;Caldes de Malavella;No;Concejal;0;;José Garolera Coll;Jose Garolera Coll;24/09/1924;;;07/02/1971;;;;
22316;ES.17079.AD;ADG_JPCE_285;Certificado_JPCE;1972;;;17033;10;Caldes de Malavella;No;Concejal;0;;José Coll Puig;Jose Coll Puig;05/05/1937;;;07/02/1971;;;;
22318;ES.17079.AD;ADG_JPCE_285;Certificado_JPCE;1972;;;17034;1;Calonge i Sant Antoni;No;Alcalde;0;;Juan Salvador Poch;Juan Salvador Poch;08/05/1912;;;29/03/1971;;;;
22319;ES.17079.AD;ADG_JPCE_285;Certificado_JPCE;1972;;;17034;2;Calonge i Sant Antoni;No;Concejal;1;;Miguel Faig Solana;Miguel Faig Solana;20/03/1912;;;29/03/1971;;;;
22320;ES.17079.AD;ADG_JPCE_285;Certificado_JPCE;1972;;;17034;3;Calonge i Sant Antoni;No;Concejal;2;;Miguel Jimenez Montijano;Miguel Jimenez Montijano;02/06/1923;;;05/02/1967;;;;
22321;ES.17079.AD;ADG_JPCE_285;Certificado_JPCE;1972;;;17034;4;Calonge i Sant Antoni;No;Concejal;0;;Rafael Guixeras Reig;Rafael Guixeras Reig;10/12/1910;;;05/02/1967;;;;
22322;ES.17079.AD;ADG_JPCE_285;Certificado_JPCE;1972;;;17034;5;Calonge i Sant Antoni;No;Concejal;0;;Alberto Gispert Cruañas;Alberto Gispert Cruañas;04/03/1914;;;05/02/1967;;;;
22323;ES.17079.AD;ADG_JPCE_285;Certificado_JPCE;1972;;;17034;6;Calonge i Sant Antoni;No;Concejal;0;;Heriberto Saura Barrera;Heriberto Saura Barrera;06/10/1914;;;05/02/1967;;;;
22324;ES.17079.AD;ADG_JPCE_285;Certificado_JPCE;1972;;;17034;7;Calonge i Sant Antoni;No;Concejal;0;;Narciso Dausá Massą;Narciso Dausa Massa;23/06/1929;;;07/02/1971;;;;
22325;ES.17079.AD;ADG_JPCE_285;Certificado_JPCE;1972;;;17034;8;Calonge i Sant Antoni;No;Concejal;0;;Damián Ponjoan Ferrer;Damian Ponjoan Ferrer;25/07/1940;;;07/02/1971;;;;
22326;ES.17079.AD;ADG_JPCE_285;Certificado_JPCE;1972;;;17034;9;Calonge i Sant Antoni;No;Concejal;0;;Alberto Leviña Valmaña;Alberto Leviña Valmaña;09/09/1941;;;07/02/1971;;;;
22329;ES.17079.AD;ADG_JPCE_285;Certificado_JPCE;1972;;;17036;1;Campdevànol;No;Alcalde;0;;Pelegrin More Grauges;Pelegrin More Grauges;22/04/1924;;;30/08/1962;;;;
22330;ES.17079.AD;ADG_JPCE_285;Certificado_JPCE;1972;;;17036;2;Campdevànol;No;Concejal;1;;Luds Coll Tomas;Luds Coll Tomas;12/04/1924;;;05/02/1967;;;;
22331;ES.17079.AD;ADG_JPCE_285;Certificado_JPCE;1972;;;17036;3;Campdevànol;Sí;Concejal;2;;Baltasr Bò Noguera;Baltasr Bò Noguera;06/01/1923;;;05/02/1967;;;;
22332;ES.17079.AD;ADG_JPCE_285;Certificado_JPCE;1972;;;17036;4;Campdevànol;No;Concejal;0;;Jose Corbatera Salomò;Jose Corbatera Salom;02/12/1929;;;05/02/1967;;;;
22333;ES.17079.AD;ADG_JPCE_285;Certificado_JPCE;1972;;;17036;5;Campdevànol;Sí;Concejal;0;;Luis Coll Baldrich;Luis Coll Baldrich;23/04/1915;;;05/02/1967;;;;
22334;ES.17079.AD;ADG_JPCE_285;Certificado_JPCE;1972;;;17036;6;Campdevànol;Sí;Concejal;0;;Juan Fajula Casas;Juan Fajula Casas;10/06/1923;;;05/02/1967;;;;
22335;ES.17079.AD;ADG_JPCE_285;Certificado_JPCE;1972;;;17036;7;Campdevànol;Sí;Concejal;0;;Jose Simon Coll;Jose Simon Coll;06/08/1927;;;05/02/1967;;;;
22336;ES.17079.AD;ADG_JPCE_285;Certificado_JPCE;1972;;;17036;8;Campdevànol;Sí;Concejal;0;;Luis Rusiñol Jorda;Luis Rusiñol Jorda;12/10/1924;;;07/02/1971;;;;
22337;ES.17079.AD;ADG_JPCE_285;Certificado_JPCE;1972;;;17036;9;Campdevànol;No;Concejal;0;;Celso Espone Vila;Celso Espone Vila;28/03/1933;;;07/02/1971;;;;
22338;ES.17079.AD;ADG_JPCE_285;Certificado_JPCE;1972;;;17036;10;Campdevànol;Sí;Concejal;0;;Pedro Panadès Juvinyà;Pedro Panadès Juviny;30/11/1926;;;07/02/1971;;;;
22341;ES.17079.AD;ADG_JPCE_285;Certificado_JPCE;1972;;;17037;1;Campelles;No;Alcalde;0;;JOSE SANGRA BOSCH;Jose Sangra Bosch;25/03/1923;;;17/12/1964;;;;
22342;ES.17079.AD;ADG_JPCE_285;Certificado_JPCE;1972;;;17037;2;Campelles;No;Concejal;1;;PEDRO SALAMO BLANCH;Pedro Salamo Blanch;30/09/1921;;;05/02/1967;;;;
22343;ES.17079.AD;ADG_JPCE_285;Certificado_JPCE;1972;;;17037;3;Campelles;No;Concejal;0;;FRANCISCO CUTRINA COROMINAS;Francisco Cutrina Corominas;10/11/1910;;;05/02/1967;;;;
22344;ES.17079.AD;ADG_JPCE_285;Certificado_JPCE;1972;;;17037;4;Campelles;No;Concejal;0;;JUAN RUIZ ENGUIDANOS;Juan Ruiz Enguidanos;24/06/1927;;;07/02/1971;;;;
22347;ES.17079.AD;ADG_JPCE_285;Certificado_JPCE;1972;;;17038;1;Campllong;No;Alcalde;0;;Joaquín Borrell Casellas;Joaquin Borrell Casellas;30/09/1916;;;26/04/1960;;;;
22348;ES.17079.AD;ADG_JPCE_285;Certificado_JPCE;1972;;;17038;2;Campllong;No;Concejal;1;;José Sais Sureda;Jose Sais Sureda;28/10/1925;;;05/02/1967;;;;
22349;ES.17079.AD;ADG_JPCE_285;Certificado_JPCE;1972;;;17038;3;Campllong;No;Concejal;0;;Rosendo Trigolé Pens;Rosendo Trigole Pens;15/08/1927;;;05/02/1967;;;;
22350;ES.17079.AD;ADG_JPCE_285;Certificado_JPCE;1972;;;17038;4;Campllong;No;Concejal;0;;Pedro Carreras Matas;Pedro Carreras Matas;08/05/1942;;;07/02/1971;;;;
22352;ES.17079.AD;ADG_JPCE_285;Certificado_JPCE;1972;;;17035;1;Camós;No;Alcalde;0;;José Maria Mariscot Riera;Jose Maria Mariscot Riera;23/04/1927;;;13/10/1959;;;;
22353;ES.17079.AD;ADG_JPCE_285;Certificado_JPCE;1972;;;17035;2;Camós;No;Concejal;1;;Mauricio Durán Garcia;Mauricio Duran Garcia;20/10/1927;;;05/02/1967;;;;
22354;ES.17079.AD;ADG_JPCE_285;Certificado_JPCE;1972;;;17035;3;Camós;No;Concejal;0;;Joaquin Xargay Soler;Joaquin Xargay Soler;25/08/1925;;;05/02/1967;;;;
22355;ES.17079.AD;ADG_JPCE_285;Certificado_JPCE;1972;;;17035;4;Camós;No;Concejal;0;;José Nogaer Costa;Jose Nogaer Costa;08/12/1924;;;07/02/1971;;;;
22356;ES.17079.AD;ADG_JPCE_285;Certificado_JPCE;1972;;;17035;5;Camós;No;Concejal;0;;Juan Frigola Costa;Juan Frigola Costa;20/06/1919;;;07/02/1971;;;;
22357;ES.17079.AD;ADG_JPCE_285;Certificado_JPCE;1972;;;17035;6;Camós;No;Concejal;0;;Luis Font Oliver;Luis Font Oliver;24/03/1928;;;05/02/1967;;;;
22358;ES.17079.AD;ADG_JPCE_285;Certificado_JPCE;1972;;;17035;7;Camós;No;Concejal;0;;Juan Mach Saus;Juan Mach Saus;17/01/1937;;;07/02/1971;;;;
22360;ES.17079.AD;ADG_JPCE_285;Certificado_JPCE;1972;;;17039;1;Camprodon;No;Alcalde;0;;José María Güell Güell;Jose Maria Guell Guell;27/02/1915;;;24/03/1957;;;;
22361;ES.17079.AD;ADG_JPCE_285;Certificado_JPCE;1972;;;17039;2;Camprodon;No;Concejal;1;;Martin Magret Sala;Martin Magret Sala;04/05/1933;;;05/02/1967;;;;
22362;ES.17079.AD;ADG_JPCE_285;Certificado_JPCE;1972;;;17039;3;Camprodon;No;Concejal;0;;José Pujol Aulf;Jose Pujol Aulf;10/01/1930;;;05/02/1967;;;;
22363;ES.17079.AD;ADG_JPCE_285;Certificado_JPCE;1972;;;17039;4;Camprodon;No;Concejal;0;;Jaime Batlle Vila;Jaime Batlle Vila;18/10/1925;;;05/02/1967;;;;
22364;ES.17079.AD;ADG_JPCE_285;Certificado_JPCE;1972;;;17039;5;Camprodon;No;Concejal;0;;José Blanch Moncanut;Jose Blanch Moncanut;21/12/1933;;;05/02/1967;;;;
22365;ES.17079.AD;ADG_JPCE_285;Certificado_JPCE;1972;;;17039;6;Camprodon;No;Concejal;0;;Juan Junca Nogue;Juan Junca Nogue;11/11/1932;;;05/02/1967;;;;
22366;ES.17079.AD;ADG_JPCE_285;Certificado_JPCE;1972;;;17039;7;Camprodon;No;Concejal;2;;José Pujol Martinez;Jose Pujol Martinez;19/08/1940;;;07/02/1971;;;;
22367;ES.17079.AD;ADG_JPCE_285;Certificado_JPCE;1972;;;17039;8;Camprodon;No;Concejal;0;;Jaime Cros Brunet;Jaime Cros Brunet;13/10/1922;;;07/02/1971;;;;
